"Heaving frequency in [Hz],  from motor excitations",Wind speed [m/s],0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.0,10,1.0,0.16547132,1.0,0.9945,0.007322176,1.0,0.979,0.979,1.0,0.9715,0.029,0.922,1.0,0.0585,0.961,0.0585,0.9735,0.9835,0.0,0.0265,0.109,0.927,0.926,0.0,0.927,0.2555,0.073,0.118,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.1975,0.9505,0.0495,0.0495,0.865,0.2025,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.934,0.135,0.2025,0.0675,0.2745,0.634,0.121,0.8155,0.0,0.9085,0.4575,0.9085,0.366,0.171,0.549,0.183,0.0,0.3655,0.1225,0.817,0.407,1.0,0.817,0.09,0.7255,0.502,0.8755,0.493,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6225,0.0,0.503,0.498,0.627,0.249,0.1245,1.0,0.6265,0.4105
1.0,10,1.0,0.17008197,0.9985,0.9945,0.005753138,1.0,0.979,0.979,1.0,0.9725,0.029,0.922,1.0,0.0585,0.961,0.0585,0.9735,0.983,0.0,0.0265,0.106,0.927,0.927,0.0,0.927,0.2555,0.073,0.11,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.198,0.9505,0.0495,0.0495,0.865,0.2025,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.27,0.9345,0.135,0.2025,0.0675,0.2745,0.634,0.112,0.8165,0.0,0.9085,0.4575,0.9085,0.366,0.1575,0.549,0.183,0.0,0.366,0.111,0.817,0.4195,1.0,0.817,0.087,0.7255,0.502,0.8755,0.4935,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.1245,0.3735,0.6225,0.0,0.5035,0.498,0.627,0.249,0.1245,1.0,0.6265,0.4565
1.0,20,0.999498,0.21004099,1.0,0.9945,0.008891214,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.045,0.961,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.236,0.0,0.073,0.1095,0.0495,0.802,0.947,1.0,0.0875,0.8185,0.099,1.0,0.059,1.0,0.0495,0.0495,0.865,0.0675,0.8015,0.73,0.9325,0.0355,0.0,0.449,0.135,0.9955,0.135,0.2025,0.0,0.26,0.817,0.0,0.727,0.0,0.9085,0.183,1.0,0.351,0.0,0.548,0.183,0.0,0.0915,0.092,0.9085,0.202,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.2215,0.8755,0.363,0.8755,0.617,0.0,0.1245,0.8845,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6295,0.3735
1.0,20,0.99899596,0.2090164,1.0,0.9945,0.011506276,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0515,0.961,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2435,0.0,0.073,0.1095,0.0495,0.803,0.949,1.0,0.0955,0.8115,0.099,1.0,0.0535,1.0,0.0495,0.0495,0.865,0.0675,0.8025,0.73,0.9325,0.0645,0.0,0.454,0.135,0.995,0.135,0.2025,0.0,0.2545,0.817,0.0,0.7295,0.0,0.9085,0.183,1.0,0.353,0.0,0.543,0.183,0.0,0.0915,0.0915,0.9085,0.2025,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.2115,0.8755,0.3615,0.8755,0.504,0.0,0.1245,0.885,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6345,0.3735
1.0,20,0.99849397,0.2074795,1.0,0.9945,0.012029288,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0465,0.9625,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.227,0.0,0.073,0.1095,0.0495,0.802,0.95,1.0,0.0805,0.82,0.099,1.0,0.0575,1.0,0.0495,0.0495,0.865,0.0675,0.8005,0.73,0.9335,0.049,0.0,0.428,0.135,0.995,0.135,0.2025,0.0,0.261,0.817,0.0,0.744,0.0,0.9085,0.183,1.0,0.3545,0.0,0.535,0.183,0.0,0.0915,0.0915,0.9085,0.195,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.233,0.8755,0.3575,0.8755,0.527,0.0,0.1245,0.879,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.633,0.3735
1.0,20,0.99899596,0.21209016,1.0,0.9945,0.012029288,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0485,0.964,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.234,0.0,0.073,0.1095,0.0495,0.8055,0.949,1.0,0.094,0.827,0.099,1.0,0.0605,1.0,0.0495,0.0495,0.865,0.0675,0.817,0.73,0.9325,0.03,0.0,0.444,0.135,0.995,0.135,0.2025,0.0,0.2595,0.817,0.0,0.732,0.0,0.9085,0.183,1.0,0.353,0.0,0.5455,0.183,0.0,0.0915,0.0915,0.9085,0.1985,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.197,0.8755,0.3625,0.8755,0.593,0.0,0.1245,0.8865,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.634,0.3735
1.0,20,1.0,0.21670082,1.0,0.9945,0.012029288,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0455,0.9655,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.224,0.0,0.073,0.1095,0.0495,0.8035,0.95,1.0,0.078,0.8205,0.099,1.0,0.0545,1.0,0.049,0.0495,0.865,0.0675,0.807,0.73,0.9335,0.048,0.0,0.4285,0.135,0.994,0.135,0.2025,0.0,0.255,0.817,0.0,0.737,0.0,0.9085,0.183,1.0,0.3495,0.0,0.546,0.183,0.0,0.0915,0.0915,0.9085,0.1955,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.195,0.8755,0.349,0.8755,0.596,0.0,0.1245,0.8965,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6365,0.3735
1.0,20,1.0,0.20491803,1.0,0.9945,0.009937239,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0495,0.965,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2335,0.0,0.073,0.1095,0.0495,0.805,0.95,1.0,0.073,0.818,0.099,1.0,0.0505,1.0,0.0495,0.0495,0.865,0.0675,0.8265,0.73,0.933,0.039,0.0,0.441,0.135,0.9965,0.135,0.2025,0.0,0.254,0.817,0.0,0.7425,0.0,0.9085,0.183,1.0,0.347,0.0,0.5415,0.183,0.0,0.0915,0.092,0.9085,0.191,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.1965,0.8755,0.351,0.8755,0.5575,0.0,0.1245,0.891,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.634,0.3735
1.0,20,1.0,0.19313525,1.0,0.9945,0.0067991633,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.046,0.9705,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2175,0.0,0.073,0.1095,0.0495,0.8025,0.9505,1.0,0.0855,0.8335,0.099,1.0,0.052,1.0,0.049,0.0495,0.865,0.0675,0.816,0.73,0.9355,0.02,0.0,0.418,0.135,0.996,0.135,0.2025,0.0,0.253,0.817,0.0,0.727,0.0,0.9085,0.183,1.0,0.3445,0.0,0.5445,0.183,0.0,0.0915,0.0925,0.9085,0.1955,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.151,0.8755,0.3535,0.8755,0.6025,0.0,0.1245,0.9035,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.634,0.3735
1.0,20,1.0,0.20389344,1.0,0.9945,0.0067991633,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.044,0.9705,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.225,0.0,0.073,0.1095,0.0495,0.8075,0.95,1.0,0.0755,0.8155,0.099,1.0,0.0515,1.0,0.0495,0.0495,0.865,0.0675,0.812,0.73,0.933,0.0225,0.0,0.446,0.135,0.9955,0.135,0.2025,0.0,0.253,0.817,0.0,0.732,0.0,0.9085,0.183,1.0,0.3405,0.0,0.5445,0.183,0.0,0.0915,0.0915,0.9085,0.193,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.1525,0.8755,0.357,0.8755,0.5925,0.0,0.1245,0.911,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.634,0.3735
1.0,20,0.999498,0.21875,1.0,0.9945,0.007322176,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.043,0.968,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2255,0.0,0.073,0.1095,0.0495,0.8045,0.9505,1.0,0.086,0.8355,0.099,1.0,0.053,1.0,0.048,0.0495,0.865,0.0675,0.81,0.73,0.9395,0.018,0.0,0.414,0.135,0.9955,0.135,0.2025,0.0,0.2465,0.817,0.0,0.73,0.0,0.9085,0.183,1.0,0.348,0.0,0.5345,0.183,0.0,0.0915,0.0915,0.9085,0.1935,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.1555,0.8755,0.336,0.8755,0.512,0.0,0.1245,0.9035,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.656,0.3735
1.0,20,0.999498,0.20440574,1.0,0.9945,0.0052301255,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.044,0.968,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.221,0.0,0.073,0.1095,0.0495,0.8105,0.9505,1.0,0.0705,0.8235,0.099,1.0,0.05,1.0,0.0475,0.0495,0.865,0.0675,0.8145,0.73,0.948,0.029,0.0,0.4125,0.135,0.9965,0.135,0.2025,0.0,0.248,0.817,0.0,0.7325,0.0,0.9085,0.183,1.0,0.34,0.0,0.5325,0.183,0.0,0.0915,0.0915,0.9085,0.1945,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.142,0.8755,0.322,0.8755,0.495,0.0,0.1245,0.9055,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6445,0.3735
1.0,20,1.0,0.19057377,1.0,0.9945,0.0052301255,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.045,0.9705,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2345,0.0,0.073,0.1095,0.0495,0.8035,0.9505,1.0,0.0745,0.8295,0.099,1.0,0.052,1.0,0.049,0.0495,0.865,0.0675,0.8185,0.73,0.934,0.023,0.0,0.4255,0.135,0.9965,0.135,0.2025,0.0,0.2435,0.817,0.0,0.727,0.0,0.9085,0.183,1.0,0.3395,0.0,0.537,0.183,0.0,0.0915,0.0915,0.9085,0.191,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.1975,0.8755,0.3455,0.8755,0.5325,0.0,0.1245,0.898,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.634,0.3735
1.0,20,1.0,0.20235656,1.0,0.9945,0.013598327,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0295,0.9785,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2115,0.0,0.073,0.1095,0.0485,0.81,0.95,1.0,0.067,0.843,0.099,1.0,0.0505,1.0,0.042,0.0495,0.865,0.0675,0.836,0.73,0.9455,0.005,0.0,0.3855,0.135,0.9975,0.135,0.2025,0.0,0.2415,0.817,0.0,0.7485,0.0,0.9085,0.183,1.0,0.3375,0.0,0.5355,0.183,0.0,0.0915,0.0915,0.9085,0.192,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.102,0.8755,0.323,0.8755,0.4445,0.0,0.1245,0.9165,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6565,0.3735
1.0,20,1.0,0.20594262,1.0,0.9945,0.0130753135,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0335,0.98,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.208,0.0,0.073,0.1095,0.0495,0.82,0.95,1.0,0.076,0.845,0.099,1.0,0.05,1.0,0.0385,0.0495,0.865,0.0675,0.829,0.73,0.9735,0.0075,0.0,0.371,0.135,0.996,0.135,0.2025,0.0,0.239,0.817,0.0,0.734,0.0,0.9085,0.183,1.0,0.329,0.0,0.5305,0.183,0.0,0.0915,0.0915,0.9085,0.192,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.1225,0.8755,0.3,0.8755,0.3965,0.0,0.1245,0.9405,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.687,0.3735
1.0,20,1.0,0.20799181,1.0,0.9945,0.010983263,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.034,0.98,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2095,0.0,0.073,0.1095,0.047,0.827,0.9505,1.0,0.0615,0.842,0.099,1.0,0.054,1.0,0.0435,0.0495,0.865,0.0675,0.823,0.73,0.975,0.0075,0.0,0.4045,0.135,0.997,0.135,0.2025,0.0,0.234,0.817,0.0,0.7605,0.0,0.9085,0.183,1.0,0.3285,0.0,0.5285,0.183,0.0,0.0915,0.0915,0.9085,0.1925,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.1395,0.8755,0.306,0.8755,0.403,0.0,0.1245,0.933,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.661,0.3735
1.0,20,1.0,0.19211066,1.0,0.9945,0.013598327,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0295,0.9795,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.207,0.0,0.073,0.1095,0.0385,0.832,0.9505,1.0,0.062,0.852,0.099,1.0,0.0505,1.0,0.041,0.0495,0.865,0.0675,0.835,0.73,0.979,0.0015,0.0,0.348,0.135,0.997,0.135,0.2025,0.0,0.236,0.817,0.0,0.751,0.0,0.9085,0.183,1.0,0.315,0.0,0.5385,0.183,0.0,0.0915,0.0915,0.9085,0.188,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.054,0.8755,0.289,0.8755,0.4555,0.0,0.1245,0.963,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.662,0.3735
1.0,20,0.999498,0.1972336,1.0,0.9945,0.01621339,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.036,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.208,0.0,0.073,0.1095,0.0165,0.848,0.9505,1.0,0.062,0.841,0.099,1.0,0.0505,1.0,0.0385,0.0495,0.865,0.0675,0.8345,0.73,0.9765,0.001,0.0,0.3485,0.135,0.994,0.135,0.2025,0.0,0.228,0.817,0.0,0.7365,0.0,0.9085,0.183,1.0,0.3305,0.0,0.5345,0.183,0.0,0.0915,0.0915,0.9085,0.193,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.0915,0.8755,0.247,0.8755,0.4355,0.0,0.1245,0.985,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.7025,0.3735
1.0,20,0.999498,0.20440574,1.0,0.9945,0.011506276,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.026,0.98,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2165,0.0,0.073,0.1095,0.036,0.859,0.9505,1.0,0.0685,0.8455,0.099,1.0,0.05,1.0,0.04,0.0495,0.865,0.0675,0.844,0.73,0.9655,0.005,0.0,0.3605,0.135,0.998,0.135,0.2025,0.0,0.2285,0.817,0.0,0.7495,0.0,0.9085,0.183,1.0,0.328,0.0,0.512,0.183,0.0,0.0915,0.0915,0.9085,0.19,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.115,0.8755,0.2605,0.8755,0.358,0.0,0.1245,0.9525,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.708,0.3735
1.0,20,0.99899596,0.19928278,1.0,0.9945,0.015690377,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0305,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.1845,0.0,0.073,0.1095,0.0465,0.8445,0.9505,1.0,0.057,0.8505,0.099,1.0,0.0495,1.0,0.0415,0.0495,0.865,0.0675,0.832,0.73,0.9805,0.001,0.0,0.3515,0.135,0.9985,0.135,0.2025,0.0,0.2295,0.817,0.0,0.7775,0.0,0.9085,0.183,1.0,0.3365,0.0,0.5175,0.183,0.0,0.0915,0.0915,0.9085,0.191,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.078,0.8755,0.2765,0.8755,0.386,0.0,0.1245,0.957,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6675,0.3735
1.0,20,0.99899596,0.1977459,1.0,0.9945,0.015690377,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0375,0.9795,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2055,0.0,0.073,0.1095,0.0385,0.8405,0.95,1.0,0.0625,0.8455,0.099,1.0,0.0495,1.0,0.043,0.0495,0.865,0.0675,0.829,0.73,0.9855,0.006,0.0,0.354,0.135,0.995,0.135,0.2025,0.0,0.2305,0.817,0.0,0.739,0.0,0.9085,0.183,1.0,0.325,0.0,0.5325,0.183,0.0,0.0915,0.0915,0.9085,0.1885,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.0545,0.8755,0.3,0.8755,0.4025,0.0,0.1245,0.954,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6795,0.3735
1.0,20,1.0,0.21004099,1.0,0.9945,0.009414226,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.0285,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.203,0.0,0.073,0.1095,0.0445,0.835,0.9505,1.0,0.0665,0.8535,0.099,1.0,0.0505,1.0,0.0415,0.0495,0.865,0.0675,0.8305,0.73,0.9845,0.0045,0.0,0.3315,0.135,0.9975,0.135,0.2025,0.0,0.231,0.817,0.0,0.768,0.0,0.9085,0.183,1.0,0.311,0.0,0.52,0.183,0.0,0.0915,0.0915,0.9085,0.1905,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.029,0.8755,0.2685,0.8755,0.4675,0.0,0.1245,0.968,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.6755,0.3735
1.0,20,1.0,0.2074795,1.0,0.9945,0.011506276,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.04,0.9795,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.2135,0.0,0.073,0.1095,0.0485,0.8235,0.9505,1.0,0.0665,0.8415,0.099,1.0,0.0505,1.0,0.0465,0.0495,0.865,0.0675,0.8425,0.73,0.9525,0.011,0.0,0.369,0.135,0.996,0.135,0.2025,0.0,0.2355,0.817,0.0,0.752,0.0,0.9085,0.183,1.0,0.3285,0.0,0.5185,0.183,0.0,0.0915,0.0915,0.9085,0.186,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.126,0.8755,0.296,0.8755,0.387,0.0,0.1245,0.919,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.674,0.3735
1.0,20,1.0,0.19672132,1.0,0.9945,0.011506276,1.0,0.9895,0.979,1.0,1.0,0.029,0.961,0.9805,0.029,0.9805,0.0195,0.9735,1.0,0.0,0.0,0.1325,0.927,0.927,0.0,0.927,0.21,0.0,0.073,0.1095,0.046,0.8215,0.9505,1.0,0.0655,0.847,0.099,1.0,0.0495,1.0,0.0365,0.0495,0.865,0.0675,0.836,0.73,0.9745,0.004,0.0,0.346,0.135,0.995,0.135,0.2025,0.0,0.233,0.817,0.0,0.7525,0.0,0.9085,0.183,1.0,0.325,0.0,0.528,0.183,0.0,0.0915,0.0915,0.9085,0.189,1.0,0.817,0.0,0.817,0.751,0.8755,0.502,0.249,0.084,0.8755,0.248,0.8755,0.3915,0.0,0.1245,0.9645,0.8755,0.0,0.3735,0.1245,0.0,0.6265,0.249,0.751,0.249,0.1245,1.0,0.668,0.3735
1.9,10,1.0,0.18493852,1.0,0.9945,0.003661088,1.0,0.9795,0.979,1.0,0.993,0.029,0.9525,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.002,0.067,0.927,0.927,0.0,0.927,0.2555,0.0595,0.077,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.165,0.9505,0.0495,0.0495,0.865,0.198,1.0,0.73,0.9325,0.0675,0.135,0.4725,0.2585,0.946,0.135,0.2025,0.03,0.2745,0.8065,0.001,0.817,0.0,0.9085,0.4545,0.9085,0.366,0.0065,0.549,0.183,0.0,0.299,0.0925,0.9085,0.2885,1.0,0.817,0.0,0.7255,0.502,0.8755,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.073,0.3735,0.604,0.0,0.5935,0.421,0.6435,0.249,0.1245,1.0,0.6265,0.3795
1.9,10,1.0,0.1762295,1.0,0.9945,0.0041841003,1.0,0.9795,0.979,1.0,0.9885,0.029,0.9555,1.0,0.0585,0.961,0.0585,0.9735,1.0,0.0,0.0005,0.0685,0.927,0.927,0.0,0.927,0.2555,0.0575,0.0745,0.1095,0.0495,0.802,0.8515,0.9505,0.198,0.802,0.099,1.0,0.173,0.9535,0.0495,0.0495,0.865,0.196,1.0,0.73,0.9325,0.0675,0.132,0.4725,0.2515,0.945,0.135,0.2025,0.0145,0.2745,0.8125,0.003,0.817,0.0,0.9085,0.4555,0.909,0.366,0.005,0.549,0.183,0.0,0.292,0.0925,0.9085,0.281,1.0,0.817,0.0,0.7255,0.502,0.8755,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.0475,0.3735,0.599,0.0,0.6095,0.4035,0.64,0.249,0.1245,1.0,0.6265,0.3775
1.9,10,1.0,0.18442623,1.0,0.9945,0.003661088,1.0,0.98,0.979,1.0,0.9935,0.029,0.96,1.0,0.0585,0.961,0.058,0.9735,1.0,0.0,0.001,0.066,0.927,0.927,0.0,0.927,0.2555,0.0415,0.074,0.1095,0.0495,0.802,0.8515,0.951,0.198,0.803,0.099,1.0,0.1575,0.9545,0.0495,0.0495,0.865,0.192,1.0,0.73,0.9325,0.0675,0.134,0.4725,0.2375,0.948,0.135,0.2025,0.017,0.2745,0.8155,0.001,0.817,0.0,0.9085,0.457,0.9105,0.366,0.003,0.549,0.183,0.0,0.297,0.0915,0.9085,0.285,1.0,0.817,0.0,0.7255,0.502,0.8755,0.5015,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.033,0.3735,0.5945,0.0,0.6085,0.408,0.6515,0.249,0.1245,1.0,0.6265,0.382
1.9,10,1.0,0.1772541,1.0,0.9945,0.0031380753,1.0,0.979,0.979,1.0,0.9935,0.029,0.9565,1.0,0.0585,0.961,0.058,0.9735,1.0,0.0,0.0,0.063,0.927,0.927,0.0,0.927,0.2555,0.0375,0.076,0.1095,0.0495,0.802,0.8515,0.951,0.198,0.8025,0.099,1.0,0.1705,0.9545,0.0495,0.0495,0.865,0.195,1.0,0.73,0.9325,0.0675,0.133,0.4725,0.251,0.955,0.135,0.2025,0.0125,0.2745,0.816,0.0,0.817,0.0,0.9085,0.456,0.9135,0.366,0.003,0.549,0.183,0.0,0.2865,0.092,0.9085,0.2785,1.0,0.817,0.0,0.7255,0.502,0.8755,0.501,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.026,0.3735,0.592,0.0,0.5975,0.3935,0.6485,0.249,0.1245,1.0,0.6265,0.3765
1.9,10,1.0,0.1869877,1.0,0.9945,0.0052301255,1.0,0.9795,0.979,1.0,0.992,0.029,0.9585,1.0,0.0585,0.961,0.0575,0.9735,1.0,0.0,0.0,0.0675,0.927,0.927,0.0,0.927,0.2555,0.027,0.0735,0.1095,0.0495,0.802,0.8515,0.9515,0.198,0.802,0.099,1.0,0.162,0.955,0.0495,0.0495,0.865,0.1925,1.0,0.73,0.9325,0.0675,0.1305,0.4725,0.2425,0.9535,0.135,0.2025,0.01,0.2745,0.817,0.001,0.817,0.0,0.9085,0.4545,0.914,0.366,0.003,0.549,0.183,0.0,0.2805,0.0925,0.9085,0.273,1.0,0.817,0.0,0.7255,0.502,0.8755,0.502,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.023,0.3735,0.585,0.0,0.5965,0.384,0.6545,0.249,0.1245,1.0,0.6265,0.3815
1.9,10,1.0,0.20338115,1.0,0.9945,0.004707113,1.0,0.98,0.979,1.0,0.9925,0.029,0.959,1.0,0.0585,0.961,0.0565,0.9735,1.0,0.0,0.0005,0.063,0.927,0.927,0.0,0.927,0.2555,0.025,0.077,0.1095,0.0495,0.802,0.8515,0.9525,0.198,0.8025,0.099,1.0,0.154,0.964,0.0495,0.0495,0.865,0.195,1.0,0.73,0.9325,0.0675,0.132,0.4725,0.234,0.9525,0.135,0.2025,0.0105,0.2745,0.817,0.0025,0.817,0.0,0.9085,0.4485,0.9135,0.366,0.0015,0.549,0.183,0.0,0.257,0.093,0.9085,0.258,1.0,0.817,0.0,0.7255,0.502,0.8755,0.501,0.249,0.249,0.751,0.3735,0.8755,0.6225,0.0,0.1245,0.8755,0.8755,0.013,0.3735,0.5855,0.0,0.614,0.3815,0.6465,0.249,0.1245,1.0,0.6265,0.3775
